ticket_id;fecha_creacion;fecha_cierre;canal;prioridad;categoria;subcategoria;estado;equipo_asignado;agente;cliente_empresa;ciudad;tipo_cliente;sla_horas;tiempo_resolucion_horas;cumple_sla;dias_abierto;satisfaccion_cliente
TCK-02125;2025-12-28;2025-12-29;Chat;Media;Software;Actualización fallida;Resuelto;Seguridad;Ricardo Flores;Retail Norte;Cusco;Externo;24;30.0;No;1;3.0
TCK-02126;2025-01-20;2025-01-21;Correo;Baja;Redes;Lentitud de red;Resuelto;Aplicaciones;Lucía Herrera;Grupo Pacífico;Huancayo;Interno;48;30.0;Sí;1;5.0
TCK-02127;2025-02-16;2025-02-20;Web;Baja;Correo;Error de envío;Resuelto;Aplicaciones;Lucía Herrera;Servicios Lima;Cusco;Externo;48;110.0;No;4;2.0
TCK-02128;2025-01-13;2025-01-15;Chat;Baja;CRM;Problema de sincronización;Resuelto;Seguridad;Valeria Rojas;Corporación Sierra;Huancayo;Interno;48;52.0;No;2;3.0
TCK-02129;2025-11-20;2025-11-22;Web;Media;ERP;Consulta de proceso;Resuelto;Aplicaciones;Lucía Herrera;Retail Norte;Trujillo;Interno;24;60.0;No;2;1.0
TCK-02130;2025-06-22;;Correo;Alta;Correo;Configuración de Outlook;En progreso;Mesa de ayuda;Luis Ramos;Retail Norte;Arequipa;Interno;8;;No aplica;192;
TCK-02131;2025-04-27;2025-04-28;Teléfono;Alta;Accesos;Permisos de usuario;Resuelto;Mesa de ayuda;María Paredes;Logística Central;Cusco;Interno;8;24.0;No;1;2.0
TCK-02132;2025-08-19;;Correo;Media;CRM;Consulta de cliente;En progreso;Infraestructura;Elena Chávez;Corporación Sierra;Arequipa;Interno;24;;No aplica;134;
TCK-02133;2025-04-14;;Teléfono;Crítica;CRM;Consulta de cliente;En progreso;Aplicaciones;Lucía Herrera;Comercial Andina;Cusco;Externo;4;;No aplica;261;
TCK-02134;2025-12-29;2025-12-29;Teléfono;Alta;Accesos;Permisos de usuario;Cerrado;Seguridad;Valeria Rojas;Retail Norte;Cusco;Externo;8;15.0;No;0;2.0
TCK-02135;2025-08-11;2025-08-11;Chat;Crítica;ERP;Consulta de proceso;Cancelado;Infraestructura;Jorge Salazar;Grupo Pacífico;Lima;Interno;4;;No aplica;0;
TCK-02136;2025-03-10;;Teléfono;Baja;Correo;Configuración de Outlook;En progreso;Mesa de ayuda;Ana Torres;Servicios Lima;Trujillo;Externo;48;;No aplica;296;
TCK-02137;2025-10-11;2025-10-12;Correo;Media;ERP;Error en módulo;Resuelto;Mesa de ayuda;Luis Ramos;Distribuidora Horizonte;Cusco;Interno;24;45.0;No;1;1.0
TCK-02138;2025-11-22;;Correo;Baja;Redes;Sin conexión;En progreso;Soporte ERP;Fernando Díaz;Servicios Lima;Huancayo;Externo;48;;No aplica;39;
TCK-02139;2025-02-02;2025-02-03;Web;Baja;Accesos;Permisos de usuario;Cerrado;Infraestructura;Jorge Salazar;Comercial Andina;Lima;Externo;48;39.0;Sí;1;5.0
TCK-02140;2025-03-07;2025-03-07;Web;Crítica;CRM;Problema de sincronización;Resuelto;Seguridad;Valeria Rojas;Inversiones Sur;Cusco;Interno;4;11.0;No;0;1.0
TCK-02141;2025-09-06;2025-09-07;Teléfono;Media;CRM;Error de registro;Cerrado;Aplicaciones;Lucía Herrera;Comercial Andina;Lima;Interno;24;45.0;No;1;1.0
TCK-02142;2025-04-02;;Teléfono;Media;ERP;Error en módulo;Abierto;Aplicaciones;Diego Vargas;Logística Central;Cusco;Externo;24;;No aplica;273;
TCK-02143;2025-09-04;2025-09-05;Correo;Media;Correo;No recibe correos;Resuelto;Aplicaciones;Diego Vargas;Servicios Lima;Huancayo;Interno;24;36.0;No;1;2.0
TCK-02144;2025-05-22;;Web;Media;ERP;Consulta de proceso;Abierto;Aplicaciones;Lucía Herrera;Servicios Lima;Huancayo;Externo;24;;No aplica;223;
TCK-02145;2025-02-17;2025-02-17;Correo;Media;Correo;Configuración de Outlook;Resuelto;Seguridad;Valeria Rojas;Servicios Lima;Lima;Interno;24;5.0;Sí;0;5.0
TCK-02146;2025-01-08;2025-01-08;Web;Alta;ERP;Consulta de proceso;Resuelto;Seguridad;Ricardo Flores;Servicios Lima;Lima;Externo;8;18.0;No;0;1.0
TCK-02147;2025-01-31;2025-01-31;Correo;Media;Software;Error de aplicación;Resuelto;Aplicaciones;Patricia León;Retail Norte;Arequipa;Interno;24;12.0;Sí;0;5.0
TCK-02148;2025-04-28;;Web;Media;Hardware;Equipo lento;En progreso;Seguridad;Ricardo Flores;Distribuidora Horizonte;Lima;Interno;24;;No aplica;247;
TCK-02149;2025-11-11;2025-11-11;Teléfono;Media;Redes;Sin conexión;Resuelto;Aplicaciones;Diego Vargas;Comercial Andina;Trujillo;Interno;24;22.0;Sí;0;5.0
TCK-02150;2025-10-24;2025-10-24;Teléfono;Alta;Hardware;Falla de impresora;Cerrado;Aplicaciones;Patricia León;Servicios Lima;Lima;Externo;8;3.0;Sí;0;4.0
TCK-02151;2025-04-05;2025-04-05;Correo;Alta;CRM;Problema de sincronización;Resuelto;Aplicaciones;Lucía Herrera;Comercial Andina;Arequipa;Interno;8;7.0;Sí;0;5.0
TCK-02152;2025-02-18;;Correo;Baja;Accesos;Permisos de usuario;Abierto;Mesa de ayuda;Ana Torres;Inversiones Sur;Lima;Externo;48;;No aplica;316;
TCK-02153;2025-06-13;;Teléfono;Media;CRM;Problema de sincronización;Abierto;Seguridad;Ricardo Flores;Servicios Lima;Cusco;Interno;24;;No aplica;201;
TCK-02154;2025-03-07;;Correo;Alta;Redes;Sin conexión;Abierto;Soporte ERP;Fernando Díaz;Grupo Pacífico;Huancayo;Interno;8;;No aplica;299;
TCK-02155;2025-07-10;;Web;Media;ERP;Problema de permisos;Abierto;Soporte ERP;Fernando Díaz;Retail Norte;Lima;Interno;24;;No aplica;174;
TCK-02156;2025-05-12;2025-05-12;Web;Alta;Software;Error de aplicación;Resuelto;Infraestructura;Jorge Salazar;Grupo Pacífico;Cusco;Externo;8;5.0;Sí;0;4.0
TCK-02157;2025-03-23;2025-03-24;Correo;Media;CRM;Problema de sincronización;Resuelto;Aplicaciones;Diego Vargas;Grupo Pacífico;Huancayo;Externo;24;27.0;No;1;3.0
TCK-02158;2025-07-24;2025-07-25;Correo;Baja;Accesos;Restablecimiento de contraseña;Resuelto;Infraestructura;Jorge Salazar;Corporación Sierra;Trujillo;Interno;48;42.0;Sí;1;4.0
TCK-02159;2025-01-28;2025-01-29;Teléfono;Media;Accesos;Permisos de usuario;Resuelto;Seguridad;Ricardo Flores;Logística Central;Cusco;Externo;24;26.0;No;1;3.0
TCK-02160;2025-08-30;2025-08-30;Teléfono;Media;Hardware;Falla de impresora;Cerrado;Infraestructura;Jorge Salazar;Corporación Sierra;Arequipa;Externo;24;12.0;Sí;0;5.0
TCK-02161;2025-09-07;;Teléfono;Media;CRM;Error de registro;En progreso;Soporte ERP;Fernando Díaz;Corporación Sierra;Trujillo;Externo;24;;No aplica;115;
TCK-02162;2025-02-23;2025-02-27;Correo;Baja;Software;Instalación de programa;Resuelto;Soporte ERP;Camila Núñez;Grupo Pacífico;Arequipa;Externo;48;107.0;No;4;2.0
TCK-02163;2025-07-21;;Web;Media;Software;Actualización fallida;En progreso;Soporte ERP;Camila Núñez;Grupo Pacífico;Cusco;Externo;24;;No aplica;163;
TCK-02164;2025-05-08;2025-05-08;Correo;Alta;CRM;Problema de sincronización;Cerrado;Seguridad;Ricardo Flores;Logística Central;Lima;Externo;8;17.0;No;0;1.0
TCK-02165;2025-03-22;2025-03-25;Web;Baja;Accesos;Restablecimiento de contraseña;Resuelto;Soporte ERP;Fernando Díaz;Inversiones Sur;Arequipa;Interno;48;92.0;No;3;2.0
TCK-02166;2025-07-30;2025-07-31;Web;Media;ERP;Problema de permisos;Resuelto;Mesa de ayuda;Luis Ramos;Retail Norte;Trujillo;Interno;24;41.0;No;1;3.0
TCK-02167;2025-08-29;2025-08-29;Web;Alta;CRM;Consulta de cliente;Resuelto;Mesa de ayuda;Luis Ramos;Retail Norte;Arequipa;Interno;8;23.0;No;0;3.0
TCK-02168;2025-02-12;2025-02-14;Correo;Baja;Software;Actualización fallida;Resuelto;Seguridad;Ricardo Flores;Comercial Andina;Huancayo;Interno;48;71.0;No;2;1.0
TCK-02169;2025-08-31;2025-08-31;Correo;Crítica;CRM;Error de registro;Resuelto;Mesa de ayuda;Luis Ramos;Corporación Sierra;Trujillo;Interno;4;9.0;No;0;1.0
TCK-02170;2025-07-17;;Teléfono;Media;Hardware;Falla de impresora;Abierto;Seguridad;Ricardo Flores;Logística Central;Trujillo;Externo;24;;No aplica;167;
TCK-02171;2025-04-05;;Correo;Alta;Correo;Configuración de Outlook;En progreso;Infraestructura;Jorge Salazar;Logística Central;Arequipa;Externo;8;;No aplica;270;
TCK-02172;2025-04-16;;Chat;Alta;Software;Actualización fallida;Abierto;Soporte ERP;Camila Núñez;Comercial Andina;Huancayo;Externo;8;;No aplica;259;
TCK-02173;2025-10-21;;Correo;Baja;ERP;Error en módulo;Abierto;Infraestructura;Elena Chávez;Corporación Sierra;Trujillo;Externo;48;;No aplica;71;
TCK-02174;2025-10-18;2025-10-18;Web;Media;ERP;Error en módulo;Resuelto;Seguridad;Ricardo Flores;Servicios Lima;Arequipa;Interno;24;18.0;Sí;0;4.0
TCK-02175;2025-02-23;2025-02-23;Chat;Alta;CRM;Consulta de cliente;Resuelto;Mesa de ayuda;Ana Torres;Corporación Sierra;Huancayo;Externo;8;20.0;No;0;1.0
TCK-02176;2025-02-11;2025-02-11;Correo;Alta;Software;Instalación de programa;Cancelado;Seguridad;Valeria Rojas;Servicios Lima;Arequipa;Interno;8;;No aplica;0;
TCK-02177;2025-01-24;2025-01-24;Teléfono;Media;Hardware;Cambio de periférico;Resuelto;Mesa de ayuda;Ana Torres;Corporación Sierra;Trujillo;Interno;24;8.0;Sí;0;4.0
TCK-02178;2025-05-09;2025-05-09;Chat;Alta;Redes;Lentitud de red;Resuelto;Soporte ERP;Fernando Díaz;Comercial Andina;Lima;Externo;8;22.0;No;0;1.0
TCK-02179;2025-01-20;2025-01-21;Correo;Media;CRM;Problema de sincronización;Cerrado;Mesa de ayuda;Luis Ramos;Comercial Andina;Lima;Interno;24;35.0;No;1;2.0
TCK-02180;2025-03-15;;Correo;Baja;Correo;Configuración de Outlook;En progreso;Aplicaciones;Diego Vargas;Logística Central;Huancayo;Interno;48;;No aplica;291;
TCK-02181;2025-04-18;;Correo;Crítica;Accesos;Cuenta bloqueada;Abierto;Mesa de ayuda;Luis Ramos;Retail Norte;Huancayo;Externo;4;;No aplica;257;
TCK-02182;2025-01-31;;Correo;Baja;ERP;Error en módulo;Abierto;Seguridad;Ricardo Flores;Servicios Lima;Huancayo;Interno;48;;No aplica;334;
TCK-02183;2025-10-26;2025-10-27;Teléfono;Baja;Software;Instalación de programa;Cerrado;Seguridad;Ricardo Flores;Grupo Pacífico;Cusco;Interno;48;45.0;Sí;1;4.0
TCK-02184;2025-03-03;2025-03-05;Correo;Media;Redes;VPN;Cerrado;Infraestructura;Jorge Salazar;Retail Norte;Cusco;Interno;24;59.0;No;2;2.0
TCK-02185;2025-09-19;2025-09-20;Web;Media;Software;Actualización fallida;Cerrado;Mesa de ayuda;Ana Torres;Retail Norte;Lima;Externo;24;42.0;No;1;3.0
TCK-02186;2025-02-26;2025-02-27;Teléfono;Media;Redes;Sin conexión;Cerrado;Infraestructura;Elena Chávez;Grupo Pacífico;Lima;Externo;24;40.0;No;1;1.0
TCK-02187;2025-02-08;2025-02-08;Teléfono;Alta;Redes;Sin conexión;Resuelto;Seguridad;Valeria Rojas;Grupo Pacífico;Trujillo;Interno;8;15.0;No;0;3.0
TCK-02188;2025-05-10;2025-05-10;Teléfono;Media;Software;Actualización fallida;Cancelado;Seguridad;Valeria Rojas;Retail Norte;Lima;Interno;24;;No aplica;0;
TCK-02189;2025-07-06;;Correo;Media;ERP;Consulta de proceso;Abierto;Soporte ERP;Camila Núñez;Inversiones Sur;Trujillo;Externo;24;;No aplica;178;
TCK-02190;2025-11-06;2025-11-08;Correo;Media;Software;Error de aplicación;Cerrado;Mesa de ayuda;Luis Ramos;Retail Norte;Cusco;Externo;24;59.0;No;2;2.0
TCK-02191;2025-06-28;;Chat;Baja;Redes;Lentitud de red;En progreso;Aplicaciones;Patricia León;Grupo Pacífico;Trujillo;Interno;48;;No aplica;186;
TCK-02192;2025-08-22;2025-08-24;Correo;Media;Redes;VPN;Cerrado;Aplicaciones;Patricia León;Logística Central;Trujillo;Interno;24;64.0;No;2;1.0
TCK-02193;2025-12-06;2025-12-06;Correo;Alta;Redes;Sin conexión;Cancelado;Infraestructura;Carlos Medina;Corporación Sierra;Cusco;Externo;8;;No aplica;0;
TCK-02194;2025-05-14;2025-05-15;Correo;Media;CRM;Error de registro;Resuelto;Mesa de ayuda;Ana Torres;Corporación Sierra;Trujillo;Interno;24;38.0;No;1;1.0
TCK-02195;2025-09-06;2025-09-06;Correo;Alta;Software;Error de aplicación;Resuelto;Soporte ERP;Fernando Díaz;Retail Norte;Arequipa;Interno;8;6.0;Sí;0;4.0
TCK-02196;2025-03-15;2025-03-15;Web;Alta;Redes;Sin conexión;Resuelto;Soporte ERP;Camila Núñez;Distribuidora Horizonte;Arequipa;Interno;8;18.0;No;0;1.0
TCK-02197;2025-07-03;2025-07-04;Chat;Media;Hardware;Falla de impresora;Resuelto;Mesa de ayuda;Ana Torres;Logística Central;Trujillo;Interno;24;33.0;No;1;2.0
TCK-02198;2025-02-22;2025-02-26;Teléfono;Baja;Hardware;Falla de impresora;Resuelto;Infraestructura;Jorge Salazar;Distribuidora Horizonte;Huancayo;Interno;48;106.0;No;4;3.0
TCK-02199;2025-09-29;;Web;Baja;Accesos;Permisos de usuario;Abierto;Mesa de ayuda;María Paredes;Inversiones Sur;Trujillo;Interno;48;;No aplica;93;
TCK-02200;2025-11-03;;Teléfono;Media;Correo;No recibe correos;Abierto;Mesa de ayuda;Ana Torres;Logística Central;Lima;Externo;24;;No aplica;58;
TCK-02201;2025-12-31;;Chat;Alta;Redes;Sin conexión;Abierto;Soporte ERP;Fernando Díaz;Logística Central;Arequipa;Externo;8;;No aplica;0;
TCK-02202;2025-10-12;2025-10-12;Web;Media;ERP;Error en módulo;Cerrado;Soporte ERP;Fernando Díaz;Grupo Pacífico;Lima;Interno;24;6.0;Sí;0;5.0
TCK-02203;2025-04-24;2025-04-24;Teléfono;Media;ERP;Problema de permisos;Cerrado;Mesa de ayuda;María Paredes;Servicios Lima;Trujillo;Interno;24;22.0;Sí;0;4.0
TCK-02204;2025-04-24;2025-04-25;Teléfono;Media;Accesos;Permisos de usuario;Cerrado;Infraestructura;Elena Chávez;Corporación Sierra;Cusco;Interno;24;44.0;No;1;2.0
TCK-02205;2025-10-10;2025-10-11;Correo;Media;Redes;Lentitud de red;Resuelto;Soporte ERP;Camila Núñez;Comercial Andina;Cusco;Externo;24;27.0;No;1;3.0
TCK-02206;2025-01-01;2025-01-01;Teléfono;Media;ERP;Error en módulo;Resuelto;Aplicaciones;Diego Vargas;Grupo Pacífico;Cusco;Externo;24;5.0;Sí;0;5.0
TCK-02207;2025-02-04;2025-02-04;Teléfono;Media;Software;Error de aplicación;Resuelto;Seguridad;Valeria Rojas;Inversiones Sur;Trujillo;Interno;24;14.0;Sí;0;5.0
TCK-02208;2025-06-12;2025-06-12;Correo;Media;Accesos;Cuenta bloqueada;Cerrado;Soporte ERP;Fernando Díaz;Logística Central;Cusco;Interno;24;21.0;Sí;0;5.0
TCK-02209;2025-04-23;;Web;Media;ERP;Consulta de proceso;En progreso;Soporte ERP;Fernando Díaz;Corporación Sierra;Arequipa;Externo;24;;No aplica;252;
TCK-02210;2025-06-04;2025-06-08;Web;Baja;Software;Instalación de programa;Cerrado;Mesa de ayuda;María Paredes;Logística Central;Huancayo;Interno;48;103.0;No;4;1.0
TCK-02211;2025-05-09;;Correo;Media;Hardware;Falla de impresora;Abierto;Mesa de ayuda;Luis Ramos;Grupo Pacífico;Arequipa;Interno;24;;No aplica;236;
TCK-02212;2025-06-19;2025-06-23;Correo;Baja;Hardware;Falla de impresora;Resuelto;Soporte ERP;Camila Núñez;Inversiones Sur;Trujillo;Externo;48;116.0;No;4;3.0
TCK-02213;2025-01-15;2025-01-15;Web;Baja;Accesos;Restablecimiento de contraseña;Resuelto;Infraestructura;Jorge Salazar;Grupo Pacífico;Arequipa;Externo;48;15.0;Sí;0;4.0
TCK-02214;2025-04-20;2025-04-20;Correo;Alta;ERP;Problema de permisos;Cerrado;Aplicaciones;Diego Vargas;Grupo Pacífico;Huancayo;Interno;8;12.0;No;0;3.0
TCK-02215;2025-10-03;2025-10-04;Chat;Alta;Hardware;Falla de impresora;Resuelto;Mesa de ayuda;Ana Torres;Corporación Sierra;Trujillo;Interno;8;24.0;No;1;3.0
TCK-02216;2025-11-04;2025-11-04;Correo;Alta;Software;Actualización fallida;Resuelto;Infraestructura;Carlos Medina;Comercial Andina;Arequipa;Interno;8;15.0;No;0;2.0
TCK-02217;2025-10-05;;Chat;Alta;ERP;Error en módulo;Abierto;Soporte ERP;Fernando Díaz;Corporación Sierra;Trujillo;Interno;8;;No aplica;87;
TCK-02218;2025-09-01;2025-09-04;Chat;Baja;Software;Instalación de programa;Resuelto;Mesa de ayuda;Ana Torres;Retail Norte;Huancayo;Interno;48;72.0;No;3;1.0
TCK-02219;2025-06-04;2025-06-04;Web;Baja;Software;Error de aplicación;Resuelto;Mesa de ayuda;Luis Ramos;Retail Norte;Cusco;Interno;48;21.0;Sí;0;4.0
TCK-02220;2025-11-26;;Correo;Media;Correo;Error de envío;En progreso;Mesa de ayuda;María Paredes;Comercial Andina;Lima;Interno;24;;No aplica;35;
TCK-02221;2025-11-27;2025-11-28;Correo;Media;Accesos;Restablecimiento de contraseña;Resuelto;Seguridad;Ricardo Flores;Grupo Pacífico;Arequipa;Externo;24;39.0;No;1;3.0
TCK-02222;2025-09-10;2025-09-11;Correo;Media;Correo;Error de envío;Resuelto;Mesa de ayuda;María Paredes;Distribuidora Horizonte;Cusco;Interno;24;33.0;No;1;1.0
TCK-02223;2025-05-27;2025-05-30;Teléfono;Media;Software;Error de aplicación;Cerrado;Infraestructura;Carlos Medina;Corporación Sierra;Trujillo;Externo;24;72.0;No;3;1.0
TCK-02224;2025-05-26;2025-05-26;Correo;Alta;CRM;Error de registro;Cerrado;Seguridad;Ricardo Flores;Retail Norte;Cusco;Externo;8;13.0;No;0;1.0
TCK-02225;2025-12-13;2025-12-13;Web;Baja;ERP;Consulta de proceso;Cerrado;Seguridad;Valeria Rojas;Corporación Sierra;Trujillo;Externo;48;15.0;Sí;0;5.0
TCK-02226;2025-04-01;2025-04-02;Teléfono;Media;Hardware;Equipo lento;Cerrado;Mesa de ayuda;María Paredes;Grupo Pacífico;Cusco;Interno;24;45.0;No;1;2.0
TCK-02227;2025-10-08;2025-10-10;Correo;Media;Correo;No recibe correos;Cerrado;Infraestructura;Carlos Medina;Servicios Lima;Lima;Interno;24;54.0;No;2;2.0
TCK-02228;2025-11-17;;Web;Baja;ERP;Consulta de proceso;Abierto;Seguridad;Ricardo Flores;Inversiones Sur;Huancayo;Interno;48;;No aplica;44;
TCK-02229;2025-03-19;2025-03-21;Correo;Media;Correo;No recibe correos;Resuelto;Mesa de ayuda;Ana Torres;Corporación Sierra;Cusco;Externo;24;69.0;No;2;2.0
TCK-02230;2025-08-01;;Correo;Media;CRM;Error de registro;Abierto;Soporte ERP;Camila Núñez;Servicios Lima;Lima;Interno;24;;No aplica;152;
TCK-02231;2025-01-15;2025-01-15;Chat;Alta;CRM;Error de registro;Cerrado;Soporte ERP;Fernando Díaz;Servicios Lima;Lima;Interno;8;6.0;Sí;0;5.0
TCK-02232;2025-08-12;2025-08-12;Correo;Media;Accesos;Permisos de usuario;Resuelto;Soporte ERP;Fernando Díaz;Grupo Pacífico;Trujillo;Externo;24;17.0;Sí;0;5.0
TCK-02233;2025-12-04;2025-12-04;Web;Baja;Redes;Lentitud de red;Resuelto;Mesa de ayuda;Luis Ramos;Servicios Lima;Cusco;Interno;48;13.0;Sí;0;4.0
TCK-02234;2025-02-20;;Teléfono;Media;Accesos;Permisos de usuario;Abierto;Infraestructura;Elena Chávez;Corporación Sierra;Trujillo;Externo;24;;No aplica;314;
TCK-02235;2025-04-05;2025-04-07;Web;Baja;CRM;Problema de sincronización;Cerrado;Mesa de ayuda;Ana Torres;Distribuidora Horizonte;Huancayo;Externo;48;48.0;Sí;2;5.0
TCK-02236;2025-04-23;2025-04-25;Chat;Baja;CRM;Problema de sincronización;Resuelto;Seguridad;Valeria Rojas;Corporación Sierra;Cusco;Externo;48;60.0;No;2;2.0
TCK-02237;2025-09-28;2025-09-28;Web;Alta;Software;Instalación de programa;Resuelto;Soporte ERP;Camila Núñez;Inversiones Sur;Lima;Interno;8;11.0;No;0;2.0
TCK-02238;2025-11-17;2025-11-17;Correo;Crítica;Software;Actualización fallida;Resuelto;Seguridad;Valeria Rojas;Corporación Sierra;Cusco;Externo;4;2.0;Sí;0;4.0
TCK-02239;2025-12-11;;Correo;Media;Accesos;Permisos de usuario;En progreso;Seguridad;Ricardo Flores;Servicios Lima;Arequipa;Interno;24;;No aplica;20;
TCK-02240;2025-11-11;;Web;Baja;Redes;Sin conexión;En progreso;Mesa de ayuda;Ana Torres;Retail Norte;Arequipa;Externo;48;;No aplica;50;
TCK-02241;2025-12-03;;Web;Crítica;Software;Instalación de programa;En progreso;Seguridad;Valeria Rojas;Comercial Andina;Arequipa;Externo;4;;No aplica;28;
TCK-02242;2025-09-10;2025-09-11;Teléfono;Media;Redes;Sin conexión;Cerrado;Soporte ERP;Camila Núñez;Comercial Andina;Trujillo;Interno;24;30.0;No;1;1.0
TCK-02243;2025-11-29;2025-11-30;Web;Alta;Correo;Configuración de Outlook;Resuelto;Infraestructura;Carlos Medina;Servicios Lima;Trujillo;Interno;8;24.0;No;1;1.0
TCK-02244;2025-10-18;;Teléfono;Alta;Accesos;Permisos de usuario;Abierto;Seguridad;Valeria Rojas;Comercial Andina;Trujillo;Interno;8;;No aplica;74;
TCK-02245;2025-07-28;2025-07-28;Web;Media;CRM;Consulta de cliente;Cerrado;Seguridad;Ricardo Flores;Comercial Andina;Lima;Interno;24;21.0;Sí;0;4.0
TCK-02246;2025-01-14;2025-01-18;Teléfono;Baja;ERP;Problema de permisos;Cerrado;Soporte ERP;Camila Núñez;Logística Central;Huancayo;Externo;48;112.0;No;4;2.0
TCK-02247;2025-10-06;;Correo;Baja;CRM;Problema de sincronización;En progreso;Soporte ERP;Camila Núñez;Comercial Andina;Cusco;Interno;48;;No aplica;86;
TCK-02248;2025-12-20;2025-12-21;Web;Media;ERP;Error en módulo;Cerrado;Infraestructura;Jorge Salazar;Comercial Andina;Arequipa;Externo;24;40.0;No;1;2.0
TCK-02249;2025-11-03;2025-11-04;Correo;Media;Accesos;Permisos de usuario;Resuelto;Soporte ERP;Fernando Díaz;Retail Norte;Huancayo;Interno;24;37.0;No;1;3.0
TCK-02250;2025-07-09;2025-07-09;Teléfono;Alta;Software;Instalación de programa;Resuelto;Mesa de ayuda;María Paredes;Comercial Andina;Lima;Interno;8;12.0;No;0;2.0
TCK-02251;2025-07-20;2025-07-21;Correo;Media;ERP;Problema de permisos;Cerrado;Mesa de ayuda;María Paredes;Comercial Andina;Huancayo;Interno;24;40.0;No;1;2.0
TCK-02252;2025-11-23;2025-11-23;Correo;Alta;Hardware;Falla de impresora;Resuelto;Seguridad;Valeria Rojas;Inversiones Sur;Lima;Interno;8;12.0;No;0;1.0
TCK-02253;2025-09-25;2025-09-25;Web;Alta;Software;Instalación de programa;Resuelto;Aplicaciones;Diego Vargas;Inversiones Sur;Arequipa;Interno;8;8.0;Sí;0;4.0
TCK-02254;2025-11-16;2025-11-16;Web;Alta;Redes;VPN;Resuelto;Aplicaciones;Diego Vargas;Retail Norte;Trujillo;Externo;8;19.0;No;0;2.0
TCK-02255;2025-01-19;;Correo;Baja;Accesos;Cuenta bloqueada;Abierto;Mesa de ayuda;Luis Ramos;Servicios Lima;Trujillo;Interno;48;;No aplica;346;
TCK-02256;2025-08-12;2025-08-14;Correo;Media;Accesos;Cuenta bloqueada;Cerrado;Seguridad;Ricardo Flores;Retail Norte;Cusco;Externo;24;53.0;No;2;2.0
TCK-02257;2025-07-02;;Web;Media;Software;Error de aplicación;En progreso;Seguridad;Ricardo Flores;Distribuidora Horizonte;Lima;Externo;24;;No aplica;182;
TCK-02258;2025-01-15;;Correo;Baja;Software;Instalación de programa;En progreso;Aplicaciones;Lucía Herrera;Retail Norte;Cusco;Externo;48;;No aplica;350;
TCK-02259;2025-08-05;2025-08-07;Correo;Media;Software;Instalación de programa;Resuelto;Infraestructura;Carlos Medina;Grupo Pacífico;Arequipa;Interno;24;53.0;No;2;2.0
TCK-02260;2025-12-04;2025-12-06;Correo;Media;Accesos;Permisos de usuario;Cerrado;Soporte ERP;Fernando Díaz;Retail Norte;Arequipa;Externo;24;58.0;No;2;2.0
TCK-02261;2025-10-08;;Web;Baja;CRM;Error de registro;Abierto;Mesa de ayuda;Ana Torres;Inversiones Sur;Huancayo;Interno;48;;No aplica;84;
TCK-02262;2025-08-25;2025-08-29;Correo;Baja;Correo;Configuración de Outlook;Resuelto;Infraestructura;Jorge Salazar;Inversiones Sur;Lima;Externo;48;111.0;No;4;3.0
TCK-02263;2025-12-30;2025-12-31;Correo;Media;Redes;VPN;Cerrado;Seguridad;Ricardo Flores;Servicios Lima;Lima;Externo;24;28.0;No;1;1.0
TCK-02264;2025-10-02;;Chat;Baja;ERP;Error en módulo;En progreso;Seguridad;Ricardo Flores;Grupo Pacífico;Trujillo;Externo;48;;No aplica;90;
TCK-02265;2025-08-29;2025-08-31;Web;Media;Hardware;Cambio de periférico;Cerrado;Aplicaciones;Patricia León;Inversiones Sur;Huancayo;Externo;24;68.0;No;2;2.0
